node1,node2,reg,MI,CMI,Theta_Sigma,Theta_T,Theta_Tn,Sigma,P,P_T,P_Tn,S
HOXB7,HOXB5,CEBPA,0.5990619552915180,0.523502551653185,4.248255913531120,4.572174272572550,2.642682878561810,0.3166621847880150,0.001,0.001,0.011,0.5829642896781330
MEIS1,HOXB2,ZNF232,0.4330339420138230,0.497506131410088,3.3910846680639700,2.0203270533957300,2.8805411854809500,0.3145827023473150,0.001,0.026,0.005,0.5831634157930090
HOXA9,HOXB6,HIVEP2,0.4520754517607920,0.3460394446770400,3.589346516491500,3.4665101712662800,3.904922807256890,0.2911033827531790,0.001,0.003,0.002,0.5840241188200390
HOXB3,HOXA7,DLX6,0.4584977918828610,0.4492420650127870,3.584139156188170,3.559025115396810,0.2338679557877850,0.3047440308200990,0.001,0.002,0.539,0.5845225853857260
PBX3,HOXB6,HOXC13,0.4198352431238150,0.3961685293671930,3.723941227340140,3.522776180172340,1.2983547911744800,0.2965148232933740,0.001,0.001,0.101,0.585185079729767
HOXA3,MEIS1,LMX1B,0.4401210487738210,0.3244909605831790,3.62678754752877,3.7501987563133600,4.468529814138080,0.3217637078165400,0.001,0.001,0.001,0.5853244336103160
HOXA7,MEIS1,PPARG,0.5169875852531250,0.4416493871809050,3.746041473215590,4.118947290680950,1.2724602921092500,0.334398889576866,0.001,0.001,0.119,0.5855373420318650
PBX3,HOXA5,ELF1,0.5275203570932470,0.4977395878881980,3.7003876354583500,4.120653154247700,2.52812804252557,0.2759666159516150,0.001,0.001,0.015,0.5855618915294520
HOXA7,PBX3,POU4F1,0.5133840201686720,0.5550836175100430,5.111917113639730,5.83712636006025,3.736678419157670,0.3128715067182680,0.001,0.001,0.001,0.5867635494056520
PBX3,HOXA3,LMX1B,0.504610084183037,0.2273458948224180,4.119079761689270,3.645061056950480,3.155195794611860,0.287273779201554,0.001,0.001,0.006,0.586811016542348
HOXA3,HOXB3,THRA,0.5151815438704370,0.446703179875201,3.7695152563558400,3.648555904840770,0.0121917183291411,0.3129627228256400,0.001,0.001,0.462,0.5868111416339250
HOXB3,HOXA3,DLX6,0.5157835908300990,0.5905796077876360,3.39060460874071,2.291745109072840,1.7027082110624000,0.3000623147837980,0.001,0.019,0.977,0.5873994257547450
MEIS1,HOXB5,RARG,0.3913550903555590,0.2894319597391370,3.239369462978270,3.091154190124190,1.076436455783780,0.2638048161975960,0.001,0.003,0.15,0.5881211817668890
MEIS1,PBX3,FOXI1,0.4897207837210280,0.3994527012540620,4.217407924968050,3.76578509138815,1.1286699021129700,0.3517391008191520,0.001,0.001,0.122,0.5882253915264130
HOXA9,HOXB2,CUX2,0.5304984163356460,0.4672086808142390,3.6321326260241500,3.7808680995593500,0.9041051799511650,0.3414748377062310,0.001,0.001,0.188,0.5888963343441790
HOXA2,HOXB5,MEF2C,0.3693437632417980,0.47529899635687,3.819095854388700,2.699207982661120,3.181679782985450,0.3139095638058890,0.001,0.007,0.003,0.5910025844514350
PBX3,HOXB2,NRF1,0.4546954762937710,0.488499319360533,4.205994685797040,4.514241694121630,3.826633146560150,0.3672507034986720,0.001,0.001,0.001,0.5917489405177470
HOXA1,HOXB8,NFATC2,0.2434145490055880,0.1645245521973340,3.241723730963580,3.1939412846698800,3.121949958387670,0.2208298896113990,0.001,0.002,0.006,0.594718700175499
HOXA2,HOXA5,MEIS1,0.9404384530945530,0.5737351276017240,7.019063003283160,5.996416137043340,6.285329122058800,0.3672804217281370,0.001,0.001,0.001,0.5962664981500510
HOXB6,HOXB8,HOXB5,0.4384483315082320,0.1761445142344360,4.104203296882770,3.496721754699670,3.9642933838896600,0.3279201393759740,0.001,0.001,0.001,0.5964738339838190
HOXB3,HOXB5,IRX1,0.7702160357690510,0.6812356766356560,4.762596491660690,4.095361719352870,4.80457780121493,0.2872347713058250,0.001,0.001,0.001,0.5965832281158040
HOXA5,PBX3,CBFB,0.5275203570932470,0.5005402718728180,3.643016277539730,3.813443478245720,0.9628398831168850,0.2743293889033780,0.001,0.001,0.169,0.5967317420242110
HOXA7,HOXB2,RUNX2,0.5351190550621110,0.4305897635444940,3.684047571039210,3.796722635627560,2.192712875932340,0.3424870383632750,0.001,0.002,0.03,0.5973496638372360
HOXB6,HOXA5,ARID5B,0.3772556991313970,0.3665766922815050,3.660912971131860,4.096034268502470,0.878820865125606,0.2892141302680610,0.001,0.001,0.823,0.5978749361615270
