node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma,S
3.0,96.0,46.0,3.828122357370816,2.254717874090524,2.778458964363864,0.001,0.027,0.012,0.0841839989171973,0.1018420605687432,0.1225630336356783,0.6172010082557357
3.0,96.0,97.0,4.706569262683222,3.163789484811745,0.2918767469616151,0.001,0.007,0.566,0.0841839989171973,0.1135123173319347,0.1302496340351861,0.5964499887207861
4.0,18.0,20.0,3.5539807833924777,0.7850160539870422,0.7537595306477006,0.001,0.212,0.212,0.0585902514198464,0.1020990732013281,0.1210187609335526,0.6985855433265741
4.0,18.0,41.0,2.6997551738628105,1.7656528983034718,2.163426112891197,0.003,0.058,0.029,0.0585902514198464,0.0848489265513074,0.112815355588609,0.6395575141016563
4.0,18.0,52.0,3.543836376273907,1.490005243045738,0.9156756515633396,0.001,0.086,0.174,0.0585902514198464,0.1036538624510057,0.1201915386191166,0.6001857512225199
4.0,18.0,56.0,3.252952559139123,1.3447726075827713,0.2807964634117352,0.001,0.1,0.557,0.0585902514198464,0.1024937026666268,0.117168005684582,0.6295673720367853
4.0,38.0,40.0,3.678906729885962,2.1580571400089177,1.1764027774330843,0.001,0.025,0.899,0.1417661704953827,0.1416893960562121,0.1398550661741296,0.6535788282113179
4.0,38.0,52.0,3.929779084688244,2.2043521191190867,0.8497731983367064,0.001,0.036,0.176,0.1417661704953827,0.1523119156136343,0.1394460457926261,0.6144536005082787
4.0,38.0,62.0,3.321884208602504,4.571709419701032,0.7946201523654471,0.001,0.001,0.193,0.1417661704953827,0.1318165557368463,0.1362469816767357,0.5726263035773796
4.0,38.0,69.0,4.580515639099227,2.510032611555689,0.5976571480028845,0.001,0.017,0.26,0.1417661704953827,0.1573652354378897,0.1489280938848897,0.5953115877789213
4.0,38.0,94.0,3.229671825428356,3.039013892754445,1.1167876066082056,0.001,0.01,0.148,0.1417661704953827,0.1322774630679462,0.1343669793149491,0.6415331253870727
4.0,78.0,28.0,2.6057907812504744,1.4676238290125565,0.0199693817571254,0.003,0.086,0.451,0.0759902844081361,0.0928997731839583,0.1147065140623744,0.597849398195217
4.0,78.0,44.0,2.846504363262763,1.7552162592782306,0.9711720959084212,0.002,0.061,0.163,0.0759902844081361,0.0909674667234222,0.1149998069749022,0.6440510109132629
