node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,32.0,54.0,3.188100738743572,1.7468537068890417,1.9143205051669205,0.001,0.056,0.048,0.036379711435412965,0.08539569601377897,0.10007317104039459
1.0,32.0,55.0,0.9635855283334219,1.6035206981150543,1.2957412054503719,0.2,0.1,0.2,0.036379711435412965,0.05826552245197343,0.07933966252313962
1.0,32.0,56.0,1.2500393405901635,0.1024419912027237,0.6777080985027107,0.15,0.43,0.73,0.036379711435412965,0.06751207269567581,0.08511307344127894
1.0,32.0,57.0,1.3169825637994117,1.4207199087543179,0.6566623003846523,0.8,0.8,0.7,0.036379711435412965,0.04683185227919792,0.06527607198320992
1.0,32.0,58.0,0.08900329962008227,0.6183671039023235,0.14783827127801868,0.5,0.7,0.5,0.036379711435412965,0.05900691104962436,0.07987673631134526
1.0,32.0,59.0,2.1833689309448494,1.3369900468426035,1.7068669597248645,0.018,0.103,0.06,0.036379711435412965,0.06996440823628103,0.09310902124612909
1.0,32.0,5.0,3.6423617516911033,1.6063386448064345,1.7426411166430609,0.001,0.068,0.057,0.036379711435412965,0.08758864855380669,0.10527324167372969
1.0,32.0,60.0,0.8205462679422381,1.8181218241865942,0.17867266481284924,0.17,0.05,0.54,0.036379711435412965,0.06152014944217789,0.08229523567848071
1.0,32.0,61.0,1.302244442127201,1.236589022044459,0.2897915142015376,0.13,0.09,0.35,0.036379711435412965,0.0640403266315941,0.08573536585154279
1.0,32.0,62.0,1.2187282865378397,0.924155544356727,0.4779530194213263,0.8,0.8,0.7,0.036379711435412965,0.04070420187876967,0.06260485367097791
1.0,32.0,63.0,0.4889040141483433,1.1420782806763659,0.9611796551009695,0.3,0.8,0.7,0.036379711435412965,0.07406976221094315,0.08024396100153039
1.0,32.0,64.0,1.8431735068171486,1.2090625041607141,1.6263624634157443,0.05,0.12,0.06,0.036379711435412965,0.07194202632821056,0.09084195774178848
1.0,32.0,65.0,0.16693237766899688,0.000981581686125108,0.20020743427392904,0.4,0.4,0.4,0.036379711435412965,0.0586356580950651,0.07630305143203343
1.0,32.0,66.0,1.160388919806721,0.5260281589851924,1.2809721032026389,0.2,0.6,0.9,0.036379711435412965,0.06326469299658014,0.08162888559118456
1.0,32.0,67.0,0.6379432629966584,1.6021051910622195,0.8609985986716153,0.2,0.1,0.8,0.036379711435412965,0.06291670452828331,0.08249137000001146
1.0,32.0,68.0,4.609089756083003,2.264450286864986,2.061340423556804,0.001,0.026,0.028,0.036379711435412965,0.08657248682030515,0.11352049075225648
