node1,node2,reg,Theta_Sigma,Theta_T,Theta_Tn,P,P_T,P_Tn,MI,CMI,Sigma
1.0,32.0,10.0,0.4531044986596159,2.2872046747819916,1.1208447982810694,0.3,0.1,0.9,0.06603461247654874,0.07554220081894288,0.08778164207212483
1.0,32.0,11.0,1.3678947179781424,1.2875682566789552,1.0361095576967967,1.0,1.0,0.9,0.06603461247654874,0.06828191484060259,0.07274510055343854
1.0,32.0,12.0,0.6622248702379946,0.8437581548307275,1.0141436138737783,0.3,0.1,0.1,0.06603461247654874,0.0720496290905751,0.09051686581779748
1.0,32.0,13.0,0.35266842476308824,0.8328099737341467,0.6704758140365384,0.5,0.8,0.8,0.06603461247654874,0.06591640400920382,0.08721607646484716
1.0,32.0,14.0,1.2261351415993855,0.35302840607951713,0.5371198646241266,0.14,0.29,0.65,0.06603461247654874,0.07914139163622946,0.09752386579152153
1.0,32.0,15.0,0.1340216755013967,0.5354260613758204,2.345604719946243,0.6,0.7,1.0,0.06603461247654874,0.07364528648069789,0.08995009036639401
1.0,32.0,16.0,0.8864355144350412,0.7536299693918525,1.5412563482398824,0.19,0.19,0.97,0.06603461247654874,0.0797061537487453,0.0931472402750349
1.0,32.0,17.0,0.5404786080791483,0.21290214891703907,3.3019207227514107,0.8,0.3,1.0,0.06603461247654874,0.06360674518475301,0.07856248213134964
1.0,32.0,18.0,0.918013170259631,1.9858113420268297,0.8715127416342126,0.9,1.0,0.7,0.06603461247654874,0.06581582519750077,0.07755145707626582
1.0,32.0,19.0,1.2188366187654778,1.4799883321361953,1.9917069618153702,0.11,0.08,0.03,0.06603461247654874,0.06921151248904708,0.0982045058946264
1.0,32.0,20.0,0.1495727933461889,0.010880419413098013,0.9953111631167784,0.38,0.42,0.85,0.06603461247654874,0.07204574500457425,0.0874781279737687
1.0,32.0,21.0,0.9464030157359202,0.5395008992500436,0.8608334061243835,0.2,0.25,0.14,0.06603461247654874,0.0778434230710298,0.09501631113236192
1.0,32.0,22.0,3.002273581887318,0.8329659041344222,0.8650890848072228,0.002,0.201,0.178,0.06603461247654874,0.09216508402047893,0.11006567955659344
1.0,32.0,23.0,2.2187310543195906,0.10952790718529257,0.5773309867380775,0.9,0.4,0.3,0.06603461247654874,0.05555233346305249,0.07470833247648495
1.0,32.0,24.0,1.7948696177838894,1.3963152747154934,1.8159833632378861,0.03,0.09,0.02,0.06603461247654874,0.0809624923063112,0.09949940474043478
1.0,32.0,25.0,1.519886973252269,0.657632787634605,0.15750984343708993,0.08,0.22,0.47,0.06603461247654874,0.08594438865939065,0.09883662845104009
1.0,32.0,26.0,1.7632510757290696,0.7155176647830911,0.7816543415875591,0.04,0.26,0.21,0.06603461247654874,0.08754990659095707,0.09900683452822985
1.0,32.0,27.0,1.850718430278568,3.7639034207735813,1.864148571426225,0.03,0.01,0.05,0.06603461247654874,0.08905743393373487,0.10143975131517242
1.0,32.0,28.0,0.9455489670133228,0.4939868678045132,0.9672582088546072,0.3,0.1,0.8,0.06603461247654874,0.0795132394163682,0.090797815650203
1.0,32.0,29.0,0.2970386718026443,1.1570264341624708,1.1901622968662189,0.5,0.9,0.8,0.06603461247654874,0.08430504740878436,0.08115069019937912
1.0,32.0,2.0,0.16534203818851825,0.026138857786789264,0.605181028789767,0.4,0.6,0.3,0.06603461247654874,0.07184364914251672,0.08765797770550696
1.0,32.0,30.0,0.032805169521559915,0.38031438883978474,0.3482194860038211,0.5,0.7,0.3,0.06603461247654874,0.0604793860826058,0.08482519788788795
1.0,32.0,31.0,0.7432440989895075,0.08559319006267417,0.2701042913387136,0.4,0.5,0.4,0.06603461247654874,0.07825300854591113,0.09345822822064805
1.0,32.0,33.0,0.20551797991736442,0.696822835132387,1.2298941834952257,0.7,0.7,0.8,0.06603461247654874,0.08041727075020783,0.08416909027663852
1.0,32.0,34.0,0.7313300976488283,0.5998697877007484,0.10137220124865698,0.19,0.7,0.47,0.06603461247654874,0.06616064862426178,0.09082036590955041
1.0,32.0,35.0,0.6995441509683441,0.12423913579692458,0.5680103299559525,0.8,0.4,0.2,0.06603461247654874,0.0655409013703746,0.08022682522704098
1.0,32.0,36.0,0.6216359235501863,1.5238344335475096,1.1299182912152235,0.3,0.1,0.1,0.06603461247654874,0.07162602916750997,0.08978281066005168
1.0,32.0,37.0,3.1386101732290723,1.7827893605708616,1.0609012667665503,0.02,0.04,0.13,0.06603461247654874,0.07784483886273952,0.11169536575081464
1.0,32.0,38.0,0.4008688598873433,0.19140383120031407,1.5871321367139744,0.7,0.5,0.9,0.06603461247654874,0.06842243894362399,0.08117115319847779
1.0,32.0,39.0,2.5506068878710644,0.7716622310053388,0.37458893199927445,0.008,0.194,0.611,0.06603461247654874,0.08962360121232381,0.1071056798650187
1.0,32.0,3.0,1.9946630539657644,1.7900278100100255,1.2655110016983384,1.0,1.0,0.9,0.06603461247654874,0.06069375562420193,0.07120215817208485
1.0,32.0,40.0,0.6943542151568726,0.30597913758981826,0.7156937054726887,0.2,0.6,0.8,0.06603461247654874,0.08576600820084808,0.09547126940166993
1.0,32.0,41.0,2.968171672773546,1.1621533153331198,0.33987435115350884,0.001,0.126,0.331,0.06603461247654874,0.09349191663292622,0.11133235595024336
1.0,32.0,42.0,0.6451909822803163,0.23433173364109403,0.9996842332407841,0.3,0.4,0.8,0.06603461247654874,0.07536294249480979,0.0899367062113546
1.0,32.0,43.0,0.54997768444443,0.08451793011398127,0.37615843762117734,0.6,0.4,0.6,0.06603461247654874,0.062241958383960384,0.07630966531651218
